date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2020-08-25,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20393,2115,,,,,,,,,,,,28,,,,0.012,,3.4,,0.98,0.25,,,,1,,,1,
2020-08-26,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20412,2110,,,,,,,,,,,,19,,,,0.013,,3.0,,0.98,0.27,,,,1,,,,
2020-08-27,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20448,2110,,,,,,,,,,,,36,,,,0.013,,3.2,,0.98,0.27,,,,1,,,0,
2020-08-28,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20489,2111,,,,,,,,,,,,41,,,,0.014,,3.6,,0.97,0.26,,,,1,,,1,
2020-08-29,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20505,2112,,,,,,,,,,,,16,,,,0.014,,3.3,,0.97,0.26,,,,1,,,1,
2020-08-30,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20530,2113,,,,,,,,,,,,25,,,,0.014,,3.3,,0.96,0.27,,,,1,,,1,
2020-08-31,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20553,2115,,,,,,,,,,,,23,,,,0.014,,3.4,,0.96,0.27,,,,1,,,2,
2020-09-01,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20597,2116,,,,,,,,,,,,44,,,,0.014,,3.6,,0.95,0.27,,,,1,,,1,
2020-09-02,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20621,2117,,,,,,,,,,,,24,,,,0.015,,3.7,,0.95,0.27,,,,1,,,1,
2020-09-03,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20636,2119,,,,,1611,75,,279,143,2,,15,,,,0.016,,3.4,,0.95,0.27,,,0.52,1,,,2,
2020-09-04,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20692,2119,,,,,1623,73,,314,146,0,,56,,,,0.016,,3.6,,0.94,0.26,,,0.46,1,,,0,
2020-09-05,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20717,2120,,,,,,,,,,,,25,,,,0.016,,3.8,,0.94,0.26,,,,1,,,1,
2020-09-06,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20734,2120,,,,,,,,,,,,17,,,,0.016,,3.6,,0.94,0.26,,,,1,,,0,
2020-09-07,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20757,2120,,,,,,,,,,,,23,,,,0.016,,3.6,,0.94,0.26,,,,1,,,0,
2020-09-08,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20774,2121,,,,,,,,,,,,17,,,,0.015,,3.2,,0.94,0.26,,,,1,,,1,
2020-09-09,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20803,2121,,,,,,,,,,,,29,,,,0.015,,3.3,,0.95,0.26,,,,1,,,0,
2020-09-10,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20820,2121,,,,,1583,73,,306,144,1,,17,,,,0.014,,3.3,,0.95,0.27,,,0.47,1,,,0,
2020-09-11,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20835,2123,,,,,1754,76,,318,149,1,,15,,,,0.014,,2.6,,0.95,0.27,,,0.47,1,,,2,
2020-09-12,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20862,2123,,,,,,,,,,,,27,,,,0.013,,2.6,,0.96,0.28,,,,1,,,0,
2020-09-13,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20886,2123,,,,,,,,,,,,24,,,,0.012,,2.7,,0.97,0.28,,,,1,,,0,
2020-09-14,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20898,2123,,,,,,,,,,,,12,,,,0.012,,2.5,,0.98,0.28,,,,1,,,0,
2020-09-15,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20931,2122,,,,,,,,,,,,33,,,,0.013,,2.8,,0.99,0.29,,,,1,,,0,
2020-09-16,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20952,2124,,,,,,,,,,,,21,,,,0.012,,2.7,,1.0,0.29,,,,1,,,2,
2020-09-17,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,20978,2125,,,,,1754,76,,318,149,1,,26,,,,0.012,,2.8,,1.02,0.29,,,0.47,1,,,1,
2020-09-18,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21002,2125,,,,,1795,80,,319,150,4,,24,,,,0.012,,3.0,,1.03,0.29,,,0.47,1,,,0,
2020-09-19,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21032,2125,,,,,,,,,,,,30,,,,0.012,,3.0,,1.05,0.28,,,,1,,,0,
2020-09-20,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21062,2125,,,,,,,,,,,,30,,,,0.013,,3.1,,1.06,0.27,,,,1,,,0,
2020-09-21,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21083,2125,,,,,,,,,,,,21,,,,0.014,,3.3,,1.08,0.27,,,,1,,,0,
2020-09-22,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21103,2126,,,,,,,,,,,,20,,,,0.013,,3.1,,1.1,0.26,,,,1,,,1,
2020-09-23,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21128,2127,,,,,,,,,,,,25,,,,0.015,,3.1,,1.12,0.26,,,,1,,,1,
2020-09-24,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21157,2128,,,,,1795,80,,319,150,4,,29,,,,0.015,,3.2,,1.14,0.26,,,0.47,1,,,1,
2020-09-25,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21184,2129,,,,,1860,23,,321,160,6,,27,,,,0.016,,3.3,,1.16,0.26,,,0.5,1,,,1,
2020-09-26,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21254,2129,,,,,,,,,,,,,,,,0.017,,,,1.18,0.26,,,,1,,,0,
2020-09-27,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21284,2129,,,,,,,,,,,,30,,,,0.017,,3.2,,1.2,0.26,,,,1,,,0,
2020-09-28,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21300,2129,,,,,,,,,,,,16,,,,0.018,,3.1,,1.22,0.26,,,,1,,,0,
2020-09-29,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21321,2129,,,,,,,,,,,,21,,,,0.02,,3.1,,1.23,0.26,,,,1,,,0,
2020-09-30,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21350,2128,,,,,,,,,,,,29,,,,0.02,,3.2,,1.25,0.26,,,,2,,,0,
2020-10-01,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21386,2128,,,,,1860,23,,321,160,6,,36,,,,0.022,,3.3,,1.27,0.25,,,0.5,2,,,0,
2020-10-02,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21430,2128,,,,,1837,29,,394,187,4,,44,,,,0.025,,3.7,,1.28,0.24,,,0.47,2,,,0,
2020-10-03,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21489,2129,,,,,,,,,,,,59,,,,0.027,,4.2,,1.3,0.23,,,,2,,,1,
2020-10-04,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21559,2129,,,,,,,,,,,,70,,,,0.025,,4.9,,1.31,0.22,,,,2,,,0,
2020-10-05,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21594,2129,,,,,,,,,,,,35,,,,0.025,,5.3,,1.32,0.21,,,,2,,,0,
2020-10-06,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21636,2130,,,,,,,,,,,,42,,,,0.026,,5.6,,1.33,0.2,,,,2,,,1,
2020-10-07,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21682,2130,,,,,,,,,,,,46,,,,0.027,,5.9,,1.34,0.19,,,,2,,,0,
2020-10-08,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21768,2128,,,,,1837,29,,394,187,4,,86,,,,0.027,,6.8,,1.34,0.18,,,0.47,2,,,,
2020-10-09,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21837,2128,,,,,1786,54,,453,225,5,,69,,,,0.028,,7.3,,1.35,0.18,,,0.5,2,,,0,
2020-10-10,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21918,2128,,,,,,,,,,,,81,,,,0.029,,7.7,,1.35,0.17,,,,2,,,0,
2020-10-11,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,21989,2129,,,,,,,,,,,,71,,,,0.031,,7.7,,1.35,0.16,,,,2,,,1,
2020-10-12,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22050,2129,,,,,,,,,,,,61,,,,0.033,,8.2,,1.35,0.15,,,,2,,,0,
2020-10-13,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22142,2131,,,,,,,,,,,,92,,,,0.036,,9.0,,1.35,0.15,,,,2,,,2,
2020-10-14,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22248,2134,,,,,,,,,,,,106,,,,0.039,,10.1,,1.35,0.15,,,,2,,,3,
2020-10-15,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22359,2134,,,,,1786,54,,453,225,5,,111,,,,0.041,,10.6,,1.35,0.16,,,0.5,2,,,0,
2020-10-16,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22457,2134,,,,,1835,83,,450,225,8,,98,,,,0.045,,11.1,,1.34,0.15,,,0.5,2,,,0,
2020-10-17,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22575,2134,,,,,,,,,,,,118,,,,0.049,,11.7,,1.33,0.14,,,,2,,,0,
2020-10-18,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22709,2134,,,,,,,,,,,,134,,,,0.05,,12.9,,1.33,0.14,,,,2,,,0,
2020-10-19,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22855,2134,,,,,,,,,,,,146,,,,0.054,,14.4,,1.32,0.14,,,,2,,,0,
2020-10-20,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,22965,2136,,,,,,,,,,,,110,,,,0.056,,14.7,,1.31,0.14,,,,2,,,2,
2020-10-21,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,23107,2137,,,,,,,,,,,,142,,,,0.06,,15.4,,1.3,0.13,,,,2,,,1,
2020-10-22,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,23298,2139,,,,,1835,83,,450,225,8,,191,,,,0.064,,16.8,,1.28,0.12,,,0.5,2,,,2,
2020-10-23,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,23483,2139,,,,,1847,124,,442,226,15,,185,,,,0.064,,18.3,,1.27,0.11,,,0.51,2,,,0,
2020-10-24,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,23839,2140,,,,,,,,,,,,356,,,,0.064,,22.6,,1.26,0.1,,,,2,,,1,
2020-10-25,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,24001,2140,,,,,,,,,,,,162,,,,0.065,,23.1,,1.24,0.1,,,,2,,,0,
2020-10-26,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,24161,2141,,,,,,,,,,,,160,,,,0.067,,23.4,,1.23,0.1,,,,2,,,1,
2020-10-27,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,24407,2142,,,,,,,,,,,,246,,,,0.068,,25.8,,1.22,0.1,,,,3,,,1,
2020-10-28,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,24685,2142,,,,,,,,,,,,278,,,,0.068,,28.2,,1.21,0.1,,,,3,,,0,
2020-10-29,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,24939,2142,,,,,1847,124,,442,226,15,,254,,,,0.068,,29.3,,1.2,0.1,,,0.51,3,,,0,
2020-10-30,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,25200,2144,,,,,1863,153,,447,230,18,,261,,,,0.07,,30.7,,1.2,0.1,,,0.52,3,,,2,
2020-10-31,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,25347,2144,,,,,,,,,,,,147,,,,0.072,,27.0,,1.19,0.1,,,,3,,,0,
2020-11-01,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,25522,2144,,,,,,,,,,,,175,,,,0.073,,27.2,,1.19,0.1,,,,3,,,0,
2020-11-02,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,25667,2145,,,,,,,,,,,,145,,,,0.073,,26.9,,1.18,0.1,,,,3,,,1,
2020-11-03,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,25926,2148,,,,,,,,,,,,259,,,,0.075,,27.2,,1.18,0.1,,,,3,,,3,
2020-11-04,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,26283,2149,,,,,,,,,,,,357,,,,0.077,,28.6,,1.18,0.1,,,,3,,,1,
2020-11-05,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,26545,2152,,,,,1863,153,,447,230,18,,262,,,,0.084,,28.7,,1.18,0.11,,,0.52,3,,,3,
2020-11-06,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,26838,2152,,,,,1844,215,,454,241,36,,293,,,,0.09,,29.3,,1.17,0.1,,,0.53,3,,,0,
2020-11-07,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,27200,2153,,,,,,,,,,,,362,,,,0.091,,33.1,,1.17,0.1,,,,3,,,1,
2020-11-08,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,27456,2153,,,,,,,,,,,,256,,,,0.094,,34.6,,1.16,0.1,,,,3,,,0,
2020-11-09,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,27632,2154,,,,,,,,,,,,176,,,,0.097,,35.1,,1.15,0.1,,,,3,,,1,
2020-11-10,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,28321,2159,,,,,,,,,,,,689,,,,0.101,,42.8,,1.14,0.1,,,,3,,,5,
2020-11-11,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,28681,2161,,,,,,,,,,,,360,,,,0.105,,42.9,,1.13,0.1,,,,3,,,2,
2020-11-12,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,29102,2162,,,,,1844,215,,454,241,36,,421,,,,0.109,,45.7,,1.12,0.1,,,0.53,3,,,1,
2020-11-13,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,29446,2168,,,,,1814,284,,418,221,50,,344,,,,0.108,,46.6,,1.1,0.1,,,0.53,3,,,6,
2020-11-14,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,30102,2172,,,,,,,,,,,,656,,,,0.109,,51.9,,1.09,0.1,,,,3,,,4,
2020-11-15,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,30446,2172,,,,,,,,,,,,344,,,,0.108,,53.5,,1.07,0.1,,,,3,,,0,
2020-11-16,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,30653,2174,,,,,,,,,,,,207,,,,0.104,,54.0,,1.06,0.1,,,,3,,,2,
2020-11-17,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,31010,2185,,,,,,,,,,,,357,,,,0.103,,48.1,,1.05,0.1,,,,3,,,11,
2020-11-18,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,31398,2187,,,,,,,,,,,,388,,,,0.103,,48.6,,1.03,0.1,,,,3,,,2,
2020-11-19,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,31791,2191,,,,,1814,285,,457,243,52,,393,,,,0.102,,48.1,,1.02,0.1,,,0.53,3,,,4,
2020-11-20,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,32132,2195,,,,,1822,306,,457,242,52,,341,,,,0.103,,48.0,,1.01,0.1,,,0.53,3,,,4,
2020-11-21,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,32671,2198,,,,,,,,,,,,539,,,,0.104,,45.9,,1.01,0.1,,,,3,,,3,
2020-11-22,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,33008,2202,,,,,,,,,,,,337,,,,0.102,,45.8,,1.01,0.1,,,,3,,,4,
2020-11-23,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,33318,2202,,,,,,,,,,,,310,,,,0.106,,47.7,,1.0,0.1,,,,3,,,0,
2020-11-24,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,33703,2210,,,,,,,,,,,,385,,,,0.099,,48.2,,1.01,0.1,,,,3,,,8,
2020-11-25,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,34063,2222,,,,,,,,,,,,360,,,,0.098,,47.7,,1.01,0.1,,,,3,,,12,
2020-11-26,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,34388,2224,,,,,1822,306,,457,242,52,,325,,,,0.095,,46.4,,1.01,0.1,,,0.53,3,,,2,
2020-11-27,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,34711,2226,,,,,1903,362,,456,242,64,,323,,,,0.095,,46.1,,1.02,0.1,,,0.53,3,,,2,
2020-11-28,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,34865,2227,,,,,,,,,,,,154,,,,0.097,,39.2,,1.02,0.1,,,,3,,,1,
2020-11-29,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,35274,2228,,,,,,,,,,,,409,,,,0.1,,40.5,,1.03,0.1,,,,3,,,1,
2020-11-30,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,35591,2230,,,,,,,,,,,,317,,,,0.094,,40.6,,1.04,0.1,,,,3,,,2,
2020-12-01,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,36021,2238,,,,,,,,,,,,430,,,,0.103,,41.4,,1.04,0.1,,,,3,,,8,
2020-12-02,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,36315,2240,,,,,,,,,,,,294,,,,0.103,,40.3,,1.04,0.1,,,,3,,,2,
2020-12-03,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,36787,2250,,,,,1903,362,,456,242,64,,472,,,,0.104,,42.9,,1.04,0.1,,,0.53,3,,,10,
2020-12-04,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,37367,2254,,,,,1980,369,,457,253,77,,580,,,,0.105,,47.5,,1.04,0.1,,,0.55,3,,,4,
2020-12-05,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,37969,2259,,,,,,,,,,,,602,,,,0.104,,55.5,,1.04,0.1,,,,3,,,5,
2020-12-06,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,38485,2259,,,,,,,,,,,,516,,,,0.103,,57.4,,1.03,0.1,,,,3,,,0,
2020-12-07,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,38807,2261,,,,,,,,,,,,322,,,,0.106,,57.5,,1.03,0.1,,,,3,,,2,
2020-12-08,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,39244,2271,,,,,,,,,,,,437,,,,0.102,,57.6,,1.02,0.1,,,,3,,,10,
2020-12-09,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,39584,2279,,,,,,,,,,,,340,,,,0.102,,58.4,,1.01,0.1,,,,3,,,8,
2020-12-10,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,40016,2288,,,,,1980,369,,457,253,77,,432,,,,0.103,,57.7,,1.0,0.1,,,0.55,3,,,9,
2020-12-11,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,40379,2291,,,,,1924,375,,457,254,74,,363,,,,0.101,,53.9,,0.99,0.1,,,0.56,3,,,3,
2020-12-12,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,40884,2294,,,,,,,,,,,,505,,,,0.099,,52.1,,0.98,0.1,,,,3,,,3,
2020-12-13,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,41323,2295,,,,,,,,,,,,439,,,,0.098,,50.7,,0.97,0.1,,,,3,,,1,
2020-12-14,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,41705,2298,,,,,,,,,,,,382,,,,0.102,,51.8,,0.96,0.1,,,,3,,,3,
2020-12-15,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,42001,2302,,,,,,,,,,,,296,,,,0.104,,49.3,,0.95,0.1,,,,3,,,4,
2020-12-16,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,42568,2316,,,,,,,,,,,,567,,,,0.102,,53.4,,0.94,0.1,,,,3,,,14,
2020-12-17,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,42905,2320,,,,,1924,375,,457,254,74,,337,,,,0.101,,51.7,,0.94,0.1,,,0.56,3,,,4,
2020-12-18,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,43277,2320,,,,,1891,399,,458,264,73,,372,,,,0.099,,51.8,,0.93,0.1,,,0.58,3,,,0,
2020-12-19,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,43614,2331,,,,,,,,,,,,337,,,,0.098,,48.8,,0.93,0.1,,,,3,,,11,
2020-12-20,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,44032,2331,,,,,,,,,,,,418,,,,0.099,,48.4,,0.94,0.1,,,,3,,,0,
2020-12-21,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,44254,2331,,,,,,,,,,,,222,,,,0.094,,45.6,,0.94,0.1,,,,3,,,0,
2020-12-22,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,44557,2339,,,,,,,,,,,,303,,,,0.094,,45.7,,0.95,0.1,,,,3,,,8,
2020-12-23,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,44911,2353,,,,,,,,,,,,354,,,,0.092,,41.9,,0.96,0.1,,,,3,,,14,
2020-12-24,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,45256,2361,,,,,1891,399,,458,264,73,,345,,,,0.094,,42.0,,0.97,0.1,,,0.58,3,,,8,
2020-12-25,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,45701,2363,,,,,1808,374,,408,256,81,,445,,,,0.091,,43.3,,0.98,0.1,,,0.63,3,,,2,
2020-12-26,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,45988,2364,,,,,,,,,,,,287,,,,0.092,,42.4,,1.0,0.1,,,,3,,,1,
2020-12-27,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,46133,2365,,,,,,,,,,,,145,,,,0.091,,37.6,,1.01,0.1,,,,3,,,1,
2020-12-28,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,46387,2367,,,,,,,,,,,,254,,,,0.099,,38.1,,1.03,0.1,,,,3,,,2,
2020-12-29,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,46624,2372,,,,,,,,,,,,237,,,,0.102,,37.0,,1.05,0.1,,,,3,,,5,
2020-12-30,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,47013,2385,,,,,,,,,,,,389,,,,0.111,,37.6,,1.06,0.1,,,,3,,,13,
2020-12-31,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,47442,2391,,,,,1808,374,,408,256,81,,429,,,,0.114,,39.1,,1.08,0.1,,,0.63,3,,,6,
2021-01-01,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,47949,2399,,,,,,,,,,,,507,,,,0.116,,40.2,,1.09,0.1,,,,3,,,8,
2021-01-02,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,48320,2400,,,,,,,,,,,,371,,,,0.12,,41.7,,1.1,0.1,,,,3,,,1,
2021-01-03,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,48629,2403,,,,,,,,,,,,309,,,,0.121,,44.6,,1.11,0.1,,,,3,,,3,
2021-01-04,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,52314,2404,,,,,,,,,,,,,,,,0.122,,,,1.11,0.1,,,,3,,,1,
2021-01-05,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,52733,2410,,,,,,,,,,,,419,,,,0.123,,50.6,,1.11,0.1,,,,3,,,6,
2021-01-06,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,53216,2421,,,,,,,,,,,,483,,,,0.119,,52.5,,1.11,0.1,,,,3,,,11,
2021-01-07,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,53843,2422,,,,,1799,343,,399,264,91,,627,,,,0.114,,56.7,,1.1,0.1,,,0.66,3,,,1,
2021-01-08,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,54388,2425,,,,,,,,,,,,545,,,,0.115,,57.4,,1.09,0.1,,,,3,,,3,
2021-01-09,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,54997,2429,,,,,,,,,,,,609,,,,0.113,,62.4,,1.08,0.1,,,,3,,,4,
2021-01-10,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,55454,2438,,,,,,,,,,,,457,,,,0.114,,65.5,,1.07,0.1,,,,3,,,9,
2021-01-11,US,NJ,Essex County,34013,,,iso1:us#iso2:us-nj#fips:34013,55789,2443,,,,,,,,,,,,335,,,,0.106,,62.1,,1.06,0.1,,,,3,,,5,
